11*13+14	[11, 13, 14]	157
11*14+3	[3, 11, 14]	157
2*7+11*13	[2, 7, 11, 13]	157
3*9+10*13	[3, 9, 10, 13]	157
4*10+9*13	[4, 9, 10, 13]	157
5*8+9*13	[5, 8, 9, 13]	157
5*9+8*14	[5, 8, 9, 14]	157
6*11+7*13	[6, 7, 11, 13]	157
7*11+8*10	[7, 8, 10, 11]	157
2+12+11*13	[2, 11, 12, 13]	157
4+10+11*13	[4, 10, 11, 13]	157
4+13+10*14	[4, 10, 13, 14]	157
5+9+11*13	[5, 9, 11, 13]	157
5+12+10*14	[5, 10, 12, 14]	157
6+8+11*13	[6, 8, 11, 13]	157
6+11+10*14	[6, 10, 11, 14]	157
8+9+10*14	[8, 9, 10, 14]	157
2*7*11+3	[2, 3, 7, 11]	157
2*6*12+13	[2, 6, 12, 13]	157
2*8*9+13	[2, 8, 9, 13]	157
3*4*12+13	[3, 4, 12, 13]	157
3*5*10+7	[3, 5, 7, 10]	157
3*6*8+13	[3, 6, 8, 13]	157
(2+9)*14+3	[2, 3, 9, 14]	157
(2+12)*11+3	[2, 3, 11, 12]	157
(2+13)*10+7	[2, 7, 10, 13]	157
(2+9)*13+14	[2, 9, 13, 14]	157
(2+14)*9+13	[2, 9, 13, 14]	157
(2+10)*12+13	[2, 10, 12, 13]	157
(4+7)*14+3	[3, 4, 7, 14]	157
(3+14)*9+4	[3, 4, 9, 14]	157
(4+10)*11+3	[3, 4, 10, 11]	157
(5+6)*14+3	[3, 5, 6, 14]	157
(5+9)*11+3	[3, 5, 9, 11]	157
(6+8)*11+3	[3, 6, 8, 11]	157
(8+14)*7+3	[3, 7, 8, 14]	157
(9+13)*7+3	[3, 7, 9, 13]	157
(3+12)*10+7	[3, 7, 10, 12]	157
(10+12)*7+3	[3, 7, 10, 12]	157
(3+8)*13+14	[3, 8, 13, 14]	157
(3+9)*12+13	[3, 9, 12, 13]	157
(3+10)*11+14	[3, 10, 11, 14]	157
(5+12)*9+4	[4, 5, 9, 12]	157
(6+11)*9+4	[4, 6, 9, 11]	157
(7+10)*9+4	[4, 7, 9, 10]	157
(4+11)*10+7	[4, 7, 10, 11]	157
(4+7)*13+14	[4, 7, 13, 14]	157
(4+8)*12+13	[4, 8, 12, 13]	157
(4+14)*8+13	[4, 8, 13, 14]	157
(4+9)*11+14	[4, 9, 11, 14]	157
(4+12)*9+13	[4, 9, 12, 13]	157
(6+13)*8+5	[5, 6, 8, 13]	157
(5+6)*13+14	[5, 6, 13, 14]	157
(7+12)*8+5	[5, 7, 8, 12]	157
(5+7)*12+13	[5, 7, 12, 13]	157
(9+10)*8+5	[5, 8, 9, 10]	157
(5+8)*11+14	[5, 8, 11, 14]	157
(5+11)*9+13	[5, 9, 11, 13]	157
(6+9)*10+7	[6, 7, 9, 10]	157
(6+7)*11+14	[6, 7, 11, 14]	157
(11+14)*6+7	[6, 7, 11, 14]	157
(12+13)*6+7	[6, 7, 12, 13]	157
(6+12)*8+13	[6, 8, 12, 13]	157
(6+10)*9+13	[6, 9, 10, 13]	157
(10+14)*6+13	[6, 10, 13, 14]	157
(8+13)*7+10	[7, 8, 10, 13]	157
(7+11)*8+13	[7, 8, 11, 13]	157
(9+12)*7+10	[7, 9, 10, 12]	157
11*14+4	[4, 11, 14]	158
12*13+2	[2, 12, 13]	158
2*9+10*14	[2, 9, 10, 14]	158
2*14+10*13	[2, 10, 13, 14]	158
2*13+11*12	[2, 11, 12, 13]	158
3*5+11*13	[3, 5, 11, 13]	158
3*6+10*14	[3, 6, 10, 14]	158
4*7+10*13	[4, 7, 10, 13]	158
4*8+9*14	[4, 8, 9, 14]	158
4*12+10*11	[4, 10, 11, 12]	158
5*12+7*14	[5, 7, 12, 14]	158
5*14+8*11	[5, 8, 11, 14]	158
5*10+9*12	[5, 9, 10, 12]	158
6*10+7*14	[6, 7, 10, 14]	158
6*9+8*13	[6, 8, 9, 13]	158
6*8+10*11	[6, 8, 10, 11]	158
6*13+8*10	[6, 8, 10, 13]	158
7*10+8*11	[7, 8, 10, 11]	158
3+12+11*13	[3, 11, 12, 13]	158
5+10+11*13	[5, 10, 11, 13]	158
5+13+10*14	[5, 10, 13, 14]	158
6+9+11*13	[6, 9, 11, 13]	158
6+12+10*14	[6, 10, 12, 14]	158
7+8+11*13	[7, 8, 11, 13]	158
7+11+10*14	[7, 10, 11, 14]	158
3*4*13+2	[2, 3, 4, 13]	158
2*7*11+4	[2, 4, 7, 11]	158
2*6*12+14	[2, 6, 12, 14]	158
2*8*9+14	[2, 8, 9, 14]	158
3*4*12+14	[3, 4, 12, 14]	158
3*5*10+8	[3, 5, 8, 10]	158
3*6*8+14	[3, 6, 8, 14]	158
(3+9)*13+2	[2, 3, 9, 13]	158
(3+10)*12+2	[2, 3, 10, 12]	158
(4+8)*13+2	[2, 4, 8, 13]	158
(4+9)*12+2	[2, 4, 9, 12]	158
(2+9)*14+4	[2, 4, 9, 14]	158
(2+12)*11+4	[2, 4, 11, 12]	158
(5+7)*13+2	[2, 5, 7, 13]	158
(5+8)*12+2	[2, 5, 8, 12]	158
(5*14+9)*2	[2, 5, 9, 14]	158
(5*13+14)*2	[2, 5, 13, 14]	158
(6+7)*12+2	[2, 6, 7, 12]	158
(6*12+7)*2	[2, 6, 7, 12]	158
(6*11+13)*2	[2, 6, 11, 13]	158
(12+14)*6+2	[2, 6, 12, 14]	158
(8*9+7)*2	[2, 7, 8, 9]	158
(7*10+9)*2	[2, 7, 9, 10]	158
(2+13)*10+8	[2, 8, 10, 13]	158
(2+10)*12+14	[2, 10, 12, 14]	158
(3+8)*14+4	[3, 4, 8, 14]	158
(3+14)*9+5	[3, 5, 9, 14]	158
(3+12)*10+8	[3, 8, 10, 12]	158
(3+9)*12+14	[3, 9, 12, 14]	158
(3+13)*9+14	[3, 9, 13, 14]	158
(5+6)*14+4	[4, 5, 6, 14]	158
(5+9)*11+4	[4, 5, 9, 11]	158
(4+13)*9+5	[4, 5, 9, 13]	158
(6+8)*11+4	[4, 6, 8, 11]	158
(8+14)*7+4	[4, 7, 8, 14]	158
(9+13)*7+4	[4, 7, 9, 13]	158
(10+12)*7+4	[4, 7, 10, 12]	158
(4+11)*10+8	[4, 8, 10, 11]	158
(4+8)*12+14	[4, 8, 12, 14]	158
(4+12)*9+14	[4, 9, 12, 14]	158
(5+14)*8+6	[5, 6, 8, 14]	158
(6+11)*9+5	[5, 6, 9, 11]	158
(7+10)*9+5	[5, 7, 9, 10]	158
(5+7)*12+14	[5, 7, 12, 14]	158
(5+13)*8+14	[5, 8, 13, 14]	158
(5+11)*9+14	[5, 9, 11, 14]	158
(7+12)*8+6	[6, 7, 8, 12]	158
(6+9)*10+8	[6, 8, 9, 10]	158
(9+10)*8+6	[6, 8, 9, 10]	158
(11+14)*6+8	[6, 8, 11, 14]	158
(12+13)*6+8	[6, 8, 12, 13]	158
(6+12)*8+14	[6, 8, 12, 14]	158
(6+10)*9+14	[6, 9, 10, 14]	158
(11+13)*6+14	[6, 11, 13, 14]	158
(8+13)*7+11	[7, 8, 11, 13]	158
(7+11)*8+14	[7, 8, 11, 14]	158
(9+12)*7+11	[7, 9, 11, 12]	158
11*14+5	[5, 11, 14]	159
12*13+3	[3, 12, 13]	159
2*8+11*13	[2, 8, 11, 13]	159
3*9+11*12	[3, 9, 11, 12]	159
3*11+9*14	[3, 9, 11, 14]	159
3*14+9*13	[3, 9, 13, 14]	159
3*13+10*12	[3, 10, 12, 13]	159
5*11+8*13	[5, 8, 11, 13]	159
5*12+9*11	[5, 9, 11, 12]	159
6*7+9*13	[6, 7, 9, 13]	159
6*10+9*11	[6, 9, 10, 11]	159
7*9+8*12	[7, 8, 9, 12]	159
2+3+11*14	[2, 3, 11, 14]	159
2+14+11*13	[2, 11, 13, 14]	159
4+12+11*13	[4, 11, 12, 13]	159
6+10+11*13	[6, 10, 11, 13]	159
6+13+10*14	[6, 10, 13, 14]	159
7+9+11*13	[7, 9, 11, 13]	159
7+12+10*14	[7, 10, 12, 14]	159
8+11+10*14	[8, 10, 11, 14]	159
13+14+11*12	[11, 12, 13, 14]	159
2*6*13+3	[2, 3, 6, 13]	159
2*7*11+5	[2, 5, 7, 11]	159
3*5*10+9	[3, 5, 9, 10]	159
(2+10)*13+3	[2, 3, 10, 13]	159
(2+11)*12+3	[2, 3, 11, 12]	159
(2+9)*14+5	[2, 5, 9, 14]	159
(2+12)*11+5	[2, 5, 11, 12]	159
(2+13)*10+9	[2, 9, 10, 13]	159
(4*12+5)*3	[3, 4, 5, 12]	159
(4+8)*13+3	[3, 4, 8, 13]	159
(4*11+9)*3	[3, 4, 9, 11]	159
(4+9)*12+3	[3, 4, 9, 12]	159
(4*10+13)*3	[3, 4, 10, 13]	159
(6*8+5)*3	[3, 5, 6, 8]	159
(5+7)*13+3	[3, 5, 7, 13]	159
(5*9+8)*3	[3, 5, 8, 9]	159
(5+8)*12+3	[3, 5, 8, 12]	159
(5*8+13)*3	[3, 5, 8, 13]	159
(3+8)*14+5	[3, 5, 8, 14]	159
(6*7+11)*3	[3, 6, 7, 11]	159
(6+7)*12+3	[3, 6, 7, 12]	159
(3+14)*9+6	[3, 6, 9, 14]	159
(12+14)*6+3	[3, 6, 12, 14]	159
(3+12)*10+9	[3, 9, 10, 12]	159
(4+7)*14+5	[4, 5, 7, 14]	159
(4+10)*11+5	[4, 5, 10, 11]	159
(4+13)*9+6	[4, 6, 9, 13]	159
(4+11)*10+9	[4, 9, 10, 11]	159
(6+8)*11+5	[5, 6, 8, 11]	159
(5+12)*9+6	[5, 6, 9, 12]	159
(5+14)*8+7	[5, 7, 8, 14]	159
(8+14)*7+5	[5, 7, 8, 14]	159
(9+13)*7+5	[5, 7, 9, 13]	159
(10+12)*7+5	[5, 7, 10, 12]	159
(6+13)*8+7	[6, 7, 8, 13]	159
(7+10)*9+6	[6, 7, 9, 10]	159
(11+14)*6+9	[6, 9, 11, 14]	159
(12+13)*6+9	[6, 9, 12, 13]	159
(7+8)*10+9	[7, 8, 9, 10]	159
(9+10)*8+7	[7, 8, 9, 10]	159
(8+13)*7+12	[7, 8, 12, 13]	159
(10+11)*7+12	[7, 10, 11, 12]	159
(2+14)*10	[2, 10, 14]	160
(3+13)*10	[3, 10, 13]	160
(4+12)*10	[4, 10, 12]	160
(5+11)*10	[5, 10, 11]	160
(6+14)*8	[6, 8, 14]	160
(7+9)*10	[7, 9, 10]	160
(7+13)*8	[7, 8, 13]	160
(9+11)*8	[8, 9, 11]	160
11*14+6	[6, 11, 14]	160
12*13+4	[4, 12, 13]	160
(2+14)*(3+7)	[2, 3, 7, 14]	160
(2+8)*(3+13)	[2, 3, 8, 13]	160
2*3+11*14	[2, 3, 11, 14]	160
(2+14)*(4+6)	[2, 4, 6, 14]	160
(2+8)*(4+12)	[2, 4, 8, 12]	160
(2+8)*(5+11)	[2, 5, 8, 11]	160
(2+6)*(7+13)	[2, 6, 7, 13]	160
(2+8)*(6+10)	[2, 6, 8, 10]	160
(2+6)*(8+12)	[2, 6, 8, 12]	160
(2+6)*(9+11)	[2, 6, 9, 11]	160
(2+8)*(7+9)	[2, 7, 8, 9]	160
2*14+11*12	[2, 11, 12, 14]	160
(3+13)*(4+6)	[3, 4, 6, 13]	160
(3+7)*(4+12)	[3, 4, 7, 12]	160
(3+5)*(6+14)	[3, 5, 6, 14]	160
(3+7)*(5+11)	[3, 5, 7, 11]	160
(3+5)*(7+13)	[3, 5, 7, 13]	160
(3+5)*(8+12)	[3, 5, 8, 12]	160
(3+5)*(9+11)	[3, 5, 9, 11]	160
(3+7)*(6+10)	[3, 6, 7, 10]	160
(4+6)*(5+11)	[4, 5, 6, 11]	160
4*5+10*14	[4, 5, 10, 14]	160
(4+6)*(7+9)	[4, 6, 7, 9]	160
4*7+11*12	[4, 7, 11, 12]	160
4*12+8*14	[4, 8, 12, 14]	160
4*14+8*13	[4, 8, 13, 14]	160
4*13+9*12	[4, 9, 12, 13]	160
5*6+10*13	[5, 6, 10, 13]	160
5*8+10*12	[5, 8, 10, 12]	160
5*14+9*10	[5, 9, 10, 14]	160
6*12+8*11	[6, 8, 11, 12]	160
4*8*(2+3)	[2, 3, 4, 8]	160
2*10*(3+5)	[2, 3, 5, 10]	160
2*5*(3+13)	[2, 3, 5, 13]	160
2*8*(3+7)	[2, 3, 7, 8]	160
4*5*(2+6)	[2, 4, 5, 6]	160
2*5*(4+12)	[2, 4, 5, 12]	160
2*8*(4+6)	[2, 4, 6, 8]	160
2*4*(6+14)	[2, 4, 6, 14]	160
2*4*(7+13)	[2, 4, 7, 13]	160
2*4*(8+12)	[2, 4, 8, 12]	160
2*4*(9+11)	[2, 4, 9, 11]	160
2+4+11*14	[2, 4, 11, 14]	160
2*5*(6+10)	[2, 5, 6, 10]	160
2*5*(7+9)	[2, 5, 7, 9]	160
3+14+11*13	[3, 11, 13, 14]	160
5+12+11*13	[5, 11, 12, 13]	160
7+10+11*13	[7, 10, 11, 13]	160
7+13+10*14	[7, 10, 13, 14]	160
8+9+11*13	[8, 9, 11, 13]	160
8+12+10*14	[8, 10, 12, 14]	160
9+11+10*14	[9, 10, 11, 14]	160
(2+3+11)*10	[2, 3, 10, 11]	160
2*6*13+4	[2, 4, 6, 13]	160
(2+4+14)*8	[2, 4, 8, 14]	160
(2+5+13)*8	[2, 5, 8, 13]	160
(2+5+9)*10	[2, 5, 9, 10]	160
2*7*11+6	[2, 6, 7, 11]	160
(2+6+8)*10	[2, 6, 8, 10]	160
(2+6+12)*8	[2, 6, 8, 12]	160
(2+7+11)*8	[2, 7, 8, 11]	160
(3+4+13)*8	[3, 4, 8, 13]	160
(3+4+9)*10	[3, 4, 9, 10]	160
(3+5+8)*10	[3, 5, 8, 10]	160
(3+5+12)*8	[3, 5, 8, 12]	160
(3+6+7)*10	[3, 6, 7, 10]	160
(3+6+11)*8	[3, 6, 8, 11]	160
(3+7+10)*8	[3, 7, 8, 10]	160
(4+5+7)*10	[4, 5, 7, 10]	160
(4+5+11)*8	[4, 5, 8, 11]	160
(4+6+10)*8	[4, 6, 8, 10]	160
(4+7+9)*8	[4, 7, 8, 9]	160
(5+6+9)*8	[5, 6, 8, 9]	160
(6+12+14)*5	[5, 6, 12, 14]	160
(7+11+14)*5	[5, 7, 11, 14]	160
(7+12+13)*5	[5, 7, 12, 13]	160
(8+10+14)*5	[5, 8, 10, 14]	160
(8+11+13)*5	[5, 8, 11, 13]	160
(9+10+13)*5	[5, 9, 10, 13]	160
(9+11+12)*5	[5, 9, 11, 12]	160
(3*10+2)*5	[2, 3, 5, 10]	160
(3*6+2)*8	[2, 3, 6, 8]	160
(7*11+3)*2	[2, 3, 7, 11]	160
(2*3+14)*8	[2, 3, 8, 14]	160
(2*14+4)*5	[2, 4, 5, 14]	160
(2*6+4)*10	[2, 4, 6, 10]	160
(2*4+8)*10	[2, 4, 8, 10]	160
(2*4+12)*8	[2, 4, 8, 12]	160
(2+10)*13+4	[2, 4, 10, 13]	160
(2+11)*12+4	[2, 4, 11, 12]	160
(2*14+12)*4	[2, 4, 12, 14]	160
(2*13+14)*4	[2, 4, 13, 14]	160
(2*5+6)*10	[2, 5, 6, 10]	160
(2*13+6)*5	[2, 5, 6, 13]	160
(2*5+10)*8	[2, 5, 8, 10]	160
(2*12+8)*5	[2, 5, 8, 12]	160
(2*9+14)*5	[2, 5, 9, 14]	160
(2*11+10)*5	[2, 5, 10, 11]	160
(2*10+12)*5	[2, 5, 10, 12]	160
(5*14+10)*2	[2, 5, 10, 14]	160
(2*7+6)*8	[2, 6, 7, 8]	160
(6*12+8)*2	[2, 6, 8, 12]	160
(2+9)*14+6	[2, 6, 9, 14]	160
(2+12)*11+6	[2, 6, 11, 12]	160
(6*11+14)*2	[2, 6, 11, 14]	160
(3*11+7)*4	[3, 4, 7, 11]	160
(3+9)*13+4	[3, 4, 9, 13]	160
(3*9+13)*4	[3, 4, 9, 13]	160
(3+10)*12+4	[3, 4, 10, 12]	160
(3*6+14)*5	[3, 5, 6, 14]	160
(3*7+11)*5	[3, 5, 7, 11]	160
(3+8)*14+6	[3, 6, 8, 14]	160
(3+14)*9+7	[3, 7, 9, 14]	160
(4*6+8)*5	[4, 5, 6, 8]	160
(5*6+10)*4	[4, 5, 6, 10]	160
(5+7)*13+4	[4, 5, 7, 13]	160
(5+8)*12+4	[4, 5, 8, 12]	160
(6+7)*12+4	[4, 6, 7, 12]	160
(4+7)*14+6	[4, 6, 7, 14]	160
(4+10)*11+6	[4, 6, 10, 11]	160
(12+14)*6+4	[4, 6, 12, 14]	160
(4+13)*9+7	[4, 7, 9, 13]	160
(5+9)*11+6	[5, 6, 9, 11]	160
(5+12)*9+7	[5, 7, 9, 12]	160
(8+14)*7+6	[6, 7, 8, 14]	160
(6+11)*9+7	[6, 7, 9, 11]	160
(9+13)*7+6	[6, 7, 9, 13]	160
(10+12)*7+6	[6, 7, 10, 12]	160
(11+14)*6+10	[6, 10, 11, 14]	160
(12+13)*6+10	[6, 10, 12, 13]	160
(9+12)*7+13	[7, 9, 12, 13]	160
(10+11)*7+13	[7, 10, 11, 13]	160
(9+14)*7	[7, 9, 14]	161
(10+13)*7	[7, 10, 13]	161
(11+12)*7	[7, 11, 12]	161
11*14+7	[7, 11, 14]	161
12*13+5	[5, 12, 13]	161
(2+5)*(9+14)	[2, 5, 9, 14]	161
(2+5)*(10+13)	[2, 5, 10, 13]	161
(2+5)*(11+12)	[2, 5, 11, 12]	161
2*9+11*13	[2, 9, 11, 13]	161
(3+4)*(9+14)	[3, 4, 9, 14]	161
(3+4)*(10+13)	[3, 4, 10, 13]	161
(3+4)*(11+12)	[3, 4, 11, 12]	161
3*6+11*13	[3, 6, 11, 13]	161
3*7+10*14	[3, 7, 10, 14]	161
4*11+9*13	[4, 9, 11, 13]	161
5*7+9*14	[5, 7, 9, 14]	161
5*14+7*13	[5, 7, 13, 14]	161
5*13+8*12	[5, 8, 12, 13]	161
6*14+7*11	[6, 7, 11, 14]	161
2+3+12*13	[2, 3, 12, 13]	161
2+5+11*14	[2, 5, 11, 14]	161
3+4+11*14	[3, 4, 11, 14]	161
4+14+11*13	[4, 11, 13, 14]	161
6+12+11*13	[6, 11, 12, 13]	161
8+10+11*13	[8, 10, 11, 13]	161
8+13+10*14	[8, 10, 13, 14]	161
9+12+10*14	[9, 10, 12, 14]	161
2*6*13+5	[2, 5, 6, 13]	161
(2+8+13)*7	[2, 7, 8, 13]	161
(2+9+12)*7	[2, 7, 9, 12]	161
(2+10+11)*7	[2, 7, 10, 11]	161
3*4*13+5	[3, 4, 5, 13]	161
3*5*10+11	[3, 5, 10, 11]	161
(3+6+14)*7	[3, 6, 7, 14]	161
(3+8+12)*7	[3, 7, 8, 12]	161
(3+9+11)*7	[3, 7, 9, 11]	161
(4+5+14)*7	[4, 5, 7, 14]	161
(4+6+13)*7	[4, 6, 7, 13]	161
(4+8+11)*7	[4, 7, 8, 11]	161
(4+9+10)*7	[4, 7, 9, 10]	161
(5+6+12)*7	[5, 6, 7, 12]	161
(5+8+10)*7	[5, 7, 8, 10]	161
(6+8+9)*7	[6, 7, 8, 9]	161
(2*10+3)*7	[2, 3, 7, 10]	161
(2*9+5)*7	[2, 5, 7, 9]	161
(2*5+13)*7	[2, 5, 7, 13]	161
(2+10)*13+5	[2, 5, 10, 13]	161
(2+11)*12+5	[2, 5, 11, 12]	161
(2*6+11)*7	[2, 6, 7, 11]	161
(2+9)*14+7	[2, 7, 9, 14]	161
(2+12)*11+7	[2, 7, 11, 12]	161
(2+13)*10+11	[2, 10, 11, 13]	161
(4*5+3)*7	[3, 4, 5, 7]	161
(3*4+11)*7	[3, 4, 7, 11]	161
(3*6+5)*7	[3, 5, 6, 7]	161
(3*5+8)*7	[3, 5, 7, 8]	161
(3+9)*13+5	[3, 5, 9, 13]	161
(3+10)*12+5	[3, 5, 10, 12]	161
(3+8)*14+7	[3, 7, 8, 14]	161
(3+14)*9+8	[3, 8, 9, 14]	161
(3+12)*10+11	[3, 10, 11, 12]	161
(4+8)*13+5	[4, 5, 8, 13]	161
(4+9)*12+5	[4, 5, 9, 12]	161
(4+10)*11+7	[4, 7, 10, 11]	161
(4+13)*9+8	[4, 8, 9, 13]	161
(6+7)*12+5	[5, 6, 7, 12]	161
(5+6)*14+7	[5, 6, 7, 14]	161
(12+14)*6+5	[5, 6, 12, 14]	161
(5+9)*11+7	[5, 7, 9, 11]	161
(5+12)*9+8	[5, 8, 9, 12]	161
(5+14)*8+9	[5, 8, 9, 14]	161
(6+8)*11+7	[6, 7, 8, 11]	161
(6+11)*9+8	[6, 8, 9, 11]	161
(6+13)*8+9	[6, 8, 9, 13]	161
(6+9)*10+11	[6, 9, 10, 11]	161
(12+13)*6+11	[6, 11, 12, 13]	161
(7+10)*9+8	[7, 8, 9, 10]	161
(7+12)*8+9	[7, 8, 9, 12]	161
(7+8)*10+11	[7, 8, 10, 11]	161
(8+13)*7+14	[7, 8, 13, 14]	161
(9+12)*7+14	[7, 9, 12, 14]	161
(10+11)*7+14	[7, 10, 11, 14]	161
(4+14)*9	[4, 9, 14]	162
(5+13)*9	[5, 9, 13]	162
(6+12)*9	[6, 9, 12]	162
(7+11)*9	[7, 9, 11]	162
(8+10)*9	[8, 9, 10]	162
11*14+8	[8, 11, 14]	162
12*13+6	[6, 12, 13]	162
(13+14)*6	[6, 13, 14]	162
2*3+12*13	[2, 3, 12, 13]	162
(2+7)*(4+14)	[2, 4, 7, 14]	162
2*4+11*14	[2, 4, 11, 14]	162
(2+4)*(13+14)	[2, 4, 13, 14]	162
(2+7)*(5+13)	[2, 5, 7, 13]	162
(2+7)*(6+12)	[2, 6, 7, 12]	162
(2+7)*(8+10)	[2, 7, 8, 10]	162
2*11+10*14	[2, 10, 11, 14]	162
(3+6)*(4+14)	[3, 4, 6, 14]	162
(3+6)*(5+13)	[3, 5, 6, 13]	162
(3+6)*(7+11)	[3, 6, 7, 11]	162
(3+6)*(8+10)	[3, 6, 8, 10]	162
3*12+9*14	[3, 9, 12, 14]	162
3*10+11*12	[3, 10, 11, 12]	162
3*14+10*12	[3, 10, 12, 14]	162
(4+5)*(6+12)	[4, 5, 6, 12]	162
(4+5)*(7+11)	[4, 5, 7, 11]	162
(4+5)*(8+10)	[4, 5, 8, 10]	162
4*8+10*13	[4, 8, 10, 13]	162
4*13+10*11	[4, 10, 11, 13]	162
5*6+11*12	[5, 6, 11, 12]	162
5*10+8*14	[5, 8, 10, 14]	162
6*7+10*12	[6, 7, 10, 12]	162
6*13+7*12	[6, 7, 12, 13]	162
6*11+8*12	[6, 8, 11, 12]	162
6*12+9*10	[6, 9, 10, 12]	162
3*9*(2+4)	[2, 3, 4, 9]	162
3*6*(2+7)	[2, 3, 6, 7]	162
2*9*(3+6)	[2, 3, 6, 9]	162
2*3*(13+14)	[2, 3, 13, 14]	162
2*9*(4+5)	[2, 4, 5, 9]	162
2+4+12*13	[2, 4, 12, 13]	162
2+6+11*14	[2, 6, 11, 14]	162
3*6*(4+5)	[3, 4, 5, 6]	162
3+5+11*14	[3, 5, 11, 14]	162
5+14+11*13	[5, 11, 13, 14]	162
7+12+11*13	[7, 11, 12, 13]	162
9+10+11*13	[9, 10, 11, 13]	162
9+13+10*14	[9, 10, 13, 14]	162
(2+3+13)*9	[2, 3, 9, 13]	162
4*5*8+2	[2, 4, 5, 8]	162
(2+4+12)*9	[2, 4, 9, 12]	162
(2+5+11)*9	[2, 5, 9, 11]	162
(2+6+10)*9	[2, 6, 9, 10]	162
(2+11+14)*6	[2, 6, 11, 14]	162
(2+12+13)*6	[2, 6, 12, 13]	162
2*7*11+8	[2, 7, 8, 11]	162
3*4*13+6	[3, 4, 6, 13]	162
(3+4+11)*9	[3, 4, 9, 11]	162
(3+5+10)*9	[3, 5, 9, 10]	162
3*5*10+12	[3, 5, 10, 12]	162
(3+10+14)*6	[3, 6, 10, 14]	162
(3+11+13)*6	[3, 6, 11, 13]	162
(3+7+8)*9	[3, 7, 8, 9]	162
(4+6+8)*9	[4, 6, 8, 9]	162
(4+9+14)*6	[4, 6, 9, 14]	162
(4+10+13)*6	[4, 6, 10, 13]	162
(4+11+12)*6	[4, 6, 11, 12]	162
(5+6+7)*9	[5, 6, 7, 9]	162
(5+8+14)*6	[5, 6, 8, 14]	162
(5+9+13)*6	[5, 6, 9, 13]	162
(5+10+12)*6	[5, 6, 10, 12]	162
(7+8+12)*6	[6, 7, 8, 12]	162
(7+9+11)*6	[6, 7, 9, 11]	162
(8+9+10)*6	[6, 8, 9, 10]	162
(4*13+2)*3	[2, 3, 4, 13]	162
(2*12+3)*6	[2, 3, 6, 12]	162
(6*13+3)*2	[2, 3, 6, 13]	162
(2*3+12)*9	[2, 3, 9, 12]	162
(3+13)*10+2	[2, 3, 10, 13]	162
(2*7+4)*9	[2, 4, 7, 9]	162
(7*11+4)*2	[2, 4, 7, 11]	162
(2*4+10)*9	[2, 4, 9, 10]	162
(4+12)*10+2	[2, 4, 10, 12]	162
(2*11+5)*6	[2, 5, 6, 11]	162
(2*5+8)*9	[2, 5, 8, 9]	162
(5+11)*10+2	[2, 5, 10, 11]	162
(5*14+11)*2	[2, 5, 11, 14]	162
(2*10+7)*6	[2, 6, 7, 10]	162
(2*7+13)*6	[2, 6, 7, 13]	162
(2*8+11)*6	[2, 6, 8, 11]	162
(6+14)*8+2	[2, 6, 8, 14]	162
(6*12+9)*2	[2, 6, 9, 12]	162
(2+10)*13+6	[2, 6, 10, 13]	162
(2+11)*12+6	[2, 6, 11, 12]	162
(7+13)*8+2	[2, 7, 8, 13]	162
(7+9)*10+2	[2, 7, 9, 10]	162
(7*10+11)*2	[2, 7, 10, 11]	162
(9+11)*8+2	[2, 8, 9, 11]	162
(2+9)*14+8	[2, 8, 9, 14]	162
(2+12)*11+8	[2, 8, 11, 12]	162
(2+13)*10+12	[2, 10, 12, 13]	162
(5*10+4)*3	[3, 4, 5, 10]	162
(3*4+6)*9	[3, 4, 6, 9]	162
(4*12+6)*3	[3, 4, 6, 12]	162
(4*11+10)*3	[3, 4, 10, 11]	162
(4*10+14)*3	[3, 4, 10, 14]	162
(3*5+12)*6	[3, 5, 6, 12]	162
(5*8+14)*3	[3, 5, 8, 14]	162
(6*7+12)*3	[3, 6, 7, 12]	162
(3+9)*13+6	[3, 6, 9, 13]	162
(3+10)*12+6	[3, 6, 10, 12]	162
(4*5+7)*6	[4, 5, 6, 7]	162
(4+8)*13+6	[4, 6, 8, 13]	162
(4+9)*12+6	[4, 6, 9, 12]	162
(4+7)*14+8	[4, 7, 8, 14]	162
(4+10)*11+8	[4, 8, 10, 11]	162
(4+11)*10+12	[4, 10, 11, 12]	162
(5+7)*13+6	[5, 6, 7, 13]	162
(5+8)*12+6	[5, 6, 8, 12]	162
(5+6)*14+8	[5, 6, 8, 14]	162
(5+9)*11+8	[5, 8, 9, 11]	162
(5+14)*8+10	[5, 8, 10, 14]	162
(6+13)*8+10	[6, 8, 10, 13]	162
(6+9)*10+12	[6, 9, 10, 12]	162
(11+14)*6+12	[6, 11, 12, 14]	162
(9+13)*7+8	[7, 8, 9, 13]	162
(7+8)*10+12	[7, 8, 10, 12]	162
(7+12)*8+10	[7, 8, 10, 12]	162
(10+12)*7+8	[7, 8, 10, 12]	162
11*14+9	[9, 11, 14]	163
12*13+7	[7, 12, 13]	163
2*10+11*13	[2, 10, 11, 13]	163
3*11+10*13	[3, 10, 11, 13]	163
4*5+11*13	[4, 5, 11, 13]	163
5*13+7*14	[5, 7, 13, 14]	163
5*11+9*12	[5, 9, 11, 12]	163
6*12+7*13	[6, 7, 12, 13]	163
7*13+8*9	[7, 8, 9, 13]	163
2+5+12*13	[2, 5, 12, 13]	163
2+7+11*14	[2, 7, 11, 14]	163
